ma_bds,loai_tien_ich,ten_tien_ich,khoảng cách,latitude,longitude
AC6UJY,công viên,Công Viên KDT Vĩnh Điềm Trung A,575.0,,
AC6UJY,công viên,Công Viên Khu Đô Thị Vĩnh Điềm Trung B,879.0,,
AC6UJY,siêu thị,Go!,695.0,,
AC6UJY,siêu thị,Bách hóa Xanh.com,795.0,,
AC6UJY,siêu thị,Lotte Mart,1600.0,,
AC6UJY,trung tâm thương mại,GO! Market,687.0,,
AC6UJY,trung tâm thương mại,LotteMart,1600.0,,
D4TUTH,chợ,Night market,209.0,,
D4TUTH,chợ,Chợ Xóm Mới,807.0,,
D4TUTH,chợ,Tap hoa,1600.0,,
D4TUTH,trường học,Trường Trung học cơ sở Trần Quốc Toản ( cơ sở 2 ),705.0,,
D4TUTH,trường học,Trường Tiểu học Tân Lập 2,815.0,,
D4TUTH,trường học,Trường Tiểu học Phước Tiến,1100.0,,
D4TUTH,bệnh viện,Bệnh viện Quân y 87,795.0,,
D4TUTH,bệnh viện,Bệnh viện Đa khoa Khánh Hòa,1300.0,,
D4TUTH,bệnh viện,Prestige international polyclinic,1800.0,,
D4TUTH,công viên,Central Park,1000.0,,
D4TUTH,công viên,Công Viên Yến Phi,1800.0,,
D4TUTH,siêu thị,Taka Mart,88.0,,
D4TUTH,siêu thị,N+ MART,257.0,,
D4TUTH,siêu thị,Thuan Minimart,273.0,,
D4TUTH,trung tâm thương mại,cửa hàng 76 - Amart,120.0,,
D4TUTH,trung tâm thương mại,AB Central Square,341.0,,
D4TUTH,trung tâm thương mại,Vincom Plaza,540.0,,
2V3ETZ,chợ,Tap hoa,979.0,,
2V3ETZ,trường học,Trường THCS Nguyễn Hiền,1700.0,,
2V3ETZ,trường học,Trường THCS Trần Nhật Duật,1800.0,,
2V3ETZ,trường học,Trường Tiểu học Phước Hòa 1,1800.0,,
2V3ETZ,bệnh viện,Bệnh viện Quân y 87,1700.0,,
2V3ETZ,công viên,Công viên SSH,404.0,,
2V3ETZ,công viên,Công viên Mỹ Gia 2 - Khu A,1700.0,,
2V3ETZ,siêu thị,J24 MART,1600.0,,
2V3ETZ,siêu thị,Yen yen spa 73/9 tran quan khai,1800.0,,
2V3ETZ,siêu thị,79 mart 91 nguyen thien thuat,1900.0,,
2V3ETZ,trung tâm thương mại,Hạnh đường số 4 lô 14 khu đô thị phước long,1200.0,,
2V3ETZ,trung tâm thương mại,Cô Liễu 57 Bửu Đóa,1400.0,,
2V3ETZ,trung tâm thương mại,Lệ 31 Lý Nam Đế,1400.0,,
PX2EMG,chợ,Night market,227.0,,
PX2EMG,chợ,Chợ Xóm Mới,795.0,,
PX2EMG,chợ,Tap hoa,1600.0,,
PX2EMG,trường học,Trường Trung học cơ sở Trần Quốc Toản ( cơ sở 2 ),672.0,,
PX2EMG,trường học,Trường Tiểu học Tân Lập 2,799.0,,
PX2EMG,trường học,Trường Tiểu học Phước Tiến,1100.0,,
PX2EMG,bệnh viện,Bệnh viện Quân y 87,764.0,,
PX2EMG,bệnh viện,Bệnh viện Đa khoa Khánh Hòa,1300.0,,
PX2EMG,bệnh viện,Prestige international polyclinic,1800.0,,
PX2EMG,công viên,Central Park,1000.0,,
PX2EMG,công viên,Công Viên Yến Phi,1900.0,,
PX2EMG,siêu thị,Taka Mart,101.0,,
PX2EMG,siêu thị,Thuan Minimart,238.0,,
PX2EMG,siêu thị,N+ MART,265.0,,
PX2EMG,trung tâm thương mại,cửa hàng 76 - Amart,76.0,,
PX2EMG,trung tâm thương mại,AB Central Square,356.0,,
PX2EMG,trung tâm thương mại,Vincom Plaza,526.0,,
5HA8Q7,chợ,Tap hoa,1000.0,,
5HA8Q7,chợ,Chợ Xóm Mới,1300.0,,
5HA8Q7,chợ,Night market,1900.0,,
5HA8Q7,trường học,Trường THCS Nguyễn Hiền,398.0,,
5HA8Q7,trường học,Trường Tiểu học Phước Tân,617.0,,
5HA8Q7,trường học,Trường THCS Trần Nhật Duật,634.0,,
5HA8Q7,bệnh viện,Bệnh viện đa khoa Yersin Nha Trang,1500.0,,
5HA8Q7,bệnh viện,Prestige international polyclinic,1600.0,,
5HA8Q7,bệnh viện,Bệnh viện Đa khoa Khánh Hòa,1700.0,,
5HA8Q7,công viên,Công viên Mỹ Gia 2 - Khu A,1100.0,,
5HA8Q7,công viên,Công viên SSH,1500.0,,
5HA8Q7,công viên,Công Viên Khu Đô Thị Vĩnh Điềm Trung B,1600.0,,
5HA8Q7,siêu thị,Co.opmart,429.0,,
5HA8Q7,siêu thị,J24 MART,873.0,,
5HA8Q7,siêu thị,Tạp hóa thu hương gmart 38 đường 23/10,947.0,,
5HA8Q7,trung tâm thương mại,LẤY HÀNG YẾN SÀO,327.0,,
5HA8Q7,trung tâm thương mại,CoopMart,413.0,,
5HA8Q7,trung tâm thương mại,LotteMart,1100.0,,
3AYK3Q,chợ,Chợ Bến Thành,1700.0,,
3AYK3Q,chợ,Tap hoa,1800.0,,
3AYK3Q,trường học,Basic school,1600.0,,
3AYK3Q,trường học,Trường Trung học cơ sở Lê Thanh liêm,1800.0,,
3AYK3Q,trường học,Trường Trung học phổ thông Phạm Văn Đồng,2000.0,,
3AYK3Q,bệnh viện,Tam Tri Nha Trang,1500.0,,
3AYK3Q,công viên,Công viên SSH,1200.0,,
3AYK3Q,trung tâm thương mại,Hạnh đường số 4 lô 14 khu đô thị phước long,717.0,,
3AYK3Q,trung tâm thương mại,Cửa hàng tự chọn 550 lê hồng phong,1000.0,,
3AYK3Q,trung tâm thương mại,Siêu thị mini xanh mart khu đô thị phước long,1000.0,,
SHDRY5,bệnh viện,Bệnh viện Mắt Nghệ An,1600.0,,
SHDRY5,bệnh viện,Bệnh viện Đa khoa 115 Nghệ An,1700.0,,
SHDRY5,bệnh viện,Bệnh Viện Răng Hàm Mặt Nghệ An,1800.0,,
SHDRY5,siêu thị,Mini Mart,1500.0,,
9N3Z6P,trường học,Trường Trung học phổ thông Võ Mình Đức,1400.0,,
9N3Z6P,trường học,Trường Trung học cơ sở Chánh Nghĩa,1400.0,,
9N3Z6P,trường học,Trường Tiểu học Chánh Nghĩa,1600.0,,
9N3Z6P,siêu thị,Co.opmart Bình Dương,1900.0,,
