address,total_price,price_per_m2,area_calculated,latitude,longitude,center_distance_km,số phòng ngủ,số phòng tắm,diện tích sử dụng
"77 đường Phạm Phú Thứ, P.3, Q.6, TP.HCM",14000000.0,168.21,83229.29671244278,10.775183107971696,106.69075926911277,1.0377584983241732,7.0,5.0,194.89m²
"225 Bis - 227 Hai Bà Trung, P.Võ Thị Sáu, Q.3, TP.HCM",176000000.0,782.91,224802.33998799353,10.757598061461788,106.74871752758328,5.963070078682138,6.0,8.0,663m²
"59 Nguyễn Duy Cung, P.12, Q.Gò Vấp, TP.HCM",9200000.0,146.73,62700.197641927356,10.813218122680103,106.67225561996813,4.71685777539972,3.0,2.0,77.20m²
"Huỳnh Khương An, P.5, Q.Gò Vấp, TP.HCM",12500000.0,198.09,63102.6301176233,10.822783645481413,106.68735593361852,4.9245291361288945,4.0,5.0,183.60m²
"92 Nguyễn Thị Ai, Xã Tân Xuân, H.Hóc Môn, TP.HCM",8500000.0,101.19,84000.39529597787,10.89520417084815,106.59998452578007,16.741728138904463,4.0,5.0,175.60m²
"61 đường 105D Trịnh Quang Nghị, P.7, Q.8, TP.HCM",8600000.0,78.18,110002.55819902787,10.825756074515077,106.74818468450381,7.399734668482717,4.0,4.0,285.60m²
"Nguyễn Văn Đậu, P.5, Q.Phú Nhuận, TP.HCM",26000000.0,251.93,103203.27074981145,10.79921261984647,106.68366942968753,2.727511148759701,3.0,3.0,253.40m²
"02 Thạnh Lộc 39, P.An Phú Đông, Q.12, TP.HCM",6600000.0,107.14,61601.64271047228,10.789645822473098,106.70660260276424,1.369657294855617,4.0,6.0,185.10m²
"Huỳnh Văn Bánh, P.11, Q.Phú Nhuận, TP.HCM",14500000.0,0.42,34523809.52380952,10.78938232937467,106.67097202592309,3.246828040770739,3.0,4.0,114.20m²
"67 số 29, P.Bình Trị Đông B, Q.Bình Tân, TP.HCM",14800000.0,126.8,116719.2429022082,10.773794827577534,106.59386727978854,11.52038842298413,4.0,4.0,274.50m²
"Phạm Hữu Lầu, P.Phú Thuận, Q.7, TP.HCM",18900000.0,210.0,90000.0,10.749277428067327,106.70860098949952,3.5332359886304787,3.0,5.0,90m²
"29 Ngô Đức Kế, P.12, Q.Bình Thạnh, TP.HCM",12000000.0,152.86,78503.20554755985,10.823612487894493,106.71654460231106,5.212651724079541,1.0,1.0,
"5A khu D Ngô Tất Tố, P.22, Q.Bình Thạnh, TP.HCM",5350000.0,130.17,41100.09986940156,10.821479583594812,106.71680572955519,5.005011434050441,1.0,1.0,67.67m²
"11A Lương Thế Vinh, P.Tân Thới Hòa, Q.Tân Phú, TP.HCM",14500000.0,233.26,62162.39389522422,10.798244711473513,106.62643783025298,8.19717643363716,3.0,2.0,
"3 Hoa Cúc, P.7, Q.Phú Nhuận, TP.HCM",16500000.0,412.5,40000.0,10.802570174028899,106.68787655502983,2.799902894049988,2.0,3.0,40m²
"157A đường số 11, P.Linh Xuân, TP.Thủ Đức, TP.HCM",18600000.0,99.73,186503.55961094957,10.85913008480652,106.74999361147967,10.396661447277886,4.0,4.0,205m²
"Tân sơn nhì Tân Sơn Nhì, P.Tân Sơn Nhì, Q.Tân Phú, TP.HCM",4650000.0,125.67,37001.6710432084,10.791757447842786,106.63646521073069,6.969205736004122,2.0,2.0,37m²
"34 Tăng Bạt Hổ, P.11, Q.Bình Thạnh, TP.HCM",16500000.0,351.06,47000.51273286618,10.822936460825815,106.70998756941482,4.921302306717671,5.0,4.0,72m²
"MPN 39A Gò Dưa, KP4, P.Tam Bình, TP.Thủ Đức, TP.HCM",12500000.0,136.16,91803.76028202115,10.851406987925532,106.75617475571526,10.090447044045117,4.0,5.0,21.50m²
"12A Đào Duy Từ, P.15, Q.Phú Nhuận, TP.HCM",10600000.0,265.66,39900.62485884212,10.812328240092274,106.68851131306849,3.778984785567697,6.0,7.0,163.10m²
"88A đường số 5, P.17, Q.Gò Vấp, TP.HCM",6600000.0,110.55,59701.49253731343,10.821198081710744,106.66305682408249,6.038130391359463,3.0,2.0,97.20m²
"Ấp 101 Nam Thới 1, Xã Đông Thạnh, H.Hóc Môn, TP.HCM",7990000.0,88.87,89906.60515359514,10.885777342608403,106.58803216765938,16.875108333550717,6.0,6.0,246m²
"đường Phan văn Hớn, P.Tân Thới Nhất, Q.12, TP.HCM",5100000.0,100.0,51000.0,10.783508824618952,106.69075656447689,0.9939864332173266,2.0,2.0,100m²
"67 Phan Văn Hớn, P.Tân Thới Nhất, Q.12, TP.HCM",5200000.0,77.61,67001.67504187605,10.773061658817442,106.69619448767914,0.8056745431354078,2.0,1.0,100m²
"122 đường số 2, P.16, Q.Gò Vấp, TP.HCM",2650000.0,157.08,16870.38451744334,10.83578408682864,106.66145386434562,7.433219024487328,2.0,1.0,33.74m²
"Đường Ao Đôi, Khu phố 10, P.Bình Trị Đông A, Q.Bình Tân, TP.HCM",16000000.0,103.89,154009.04803157185,10.763927487511094,106.58901581558462,12.159294582695606,3.0,2.0,227.70m²
"311K37 đường G, khu phố 1, P.An Phú, TP.Thủ Đức, TP.HCM",28000000.0,280.0,100000.0,10.837715887797025,106.7635763033764,9.533556275383807,4.0,4.0,206.10m²
"43 Lý Thường Kiệt, P.7, Q.10, TP.HCM",30500000.0,482.59,63200.64651153153,10.769741612891647,106.7161351443188,2.1759637243617003,8.0,6.0,360.40m²
"48 đường số 2, Cư xá Bình Thới, P.8, Q.11, TP.HCM",17700000.0,316.07,56000.25310848863,10.776795383647684,106.69674579718135,0.4143151091132273,4.0,3.0,166m²
"42A Nguyễn Văn Bứa, ấp 51, Xã Bà Điểm, H.Hóc Môn, TP.HCM",29700000.0,27.51,1079607.415485278,10.886049970027667,106.58850704954952,16.858806420530446,6.0,3.0,139.50m²
"44 đường số 2 - KDC Hương Lộ 5, P.An Lạc, Q.Bình Tân, TP.HCM",10000000.0,119.04,84005.37634408602,10.779907220407587,106.59137850237981,11.773402238247243,1.0,2.0,204.20m²
"34 đường số 8, Khu dân cư Cityland, P.10, Q.Gò Vấp, TP.HCM",25000000.0,250.0,100000.0,10.820094107298695,106.68576392900749,4.688746946673332,5.0,3.0,385.30m²
"03 đường số 3, Khu nhà ở Hai Thành, P.Tân Tạo A, Q.Bình Tân, TP.HCM",13000000.0,76.56,169801.46290491117,10.764741500013345,106.59742305652591,11.23648686681292,4.0,5.0,313.80m²
