address,total_price,price_per_m2,area_calculated,latitude,longitude,center_distance_km
"Thửa 944-Tờ 67 hẻm Đường TX 31, P.Thạnh Xuân, Q.12, TP.HCM",4550000.0,45.82,99301.61501527717,10.765863272037933,106.68862883657907,1.9144081671037136
"Thửa 629 - tờ 98 đường số 5A, P.Bình Hưng Hoà A, Q.Bình Tân, TP.HCM",5250000.0,82.8,63405.79710144928,10.753103914804154,106.61413127282792,9.743119214303483
"Thửa 570 - Tờ 6 Nguyễn Thị Ngâu, Xã Thới Tam Thôn, H.Hóc Môn, TP.HCM",4250000.0,18.11,234676.97404748757,10.890035957519071,106.60634642391942,15.85663467062692
"Thửa 545 - tờ 9 Lê Thị Kim, Xã Xuân Thới Sơn, H.Hóc Môn, TP.HCM",5550000.0,51.57,107620.70971495056,10.882502080832396,106.58017886054934,17.26239897281506
"Thửa 427 - Tờ 192, một phần nhà số 55-57 Bình Long, P.Bình Trị Đông, Q.Bình Tân, TP.HCM",5800000.0,114.85,50500.65302568568,10.778599213799817,106.60087548254494,10.735554615396815
"Thửa 527 - tờ 144 (MPN 24/11/2-24/11/2A) Bình Trị Đông, P.Bình Trị Đông, Q.Bình Tân, TP.HCM",4400000.0,78.29,56201.302848384206,10.780144522244385,106.60306350613733,10.495501939144832
"Thửa 539 - tờ 50 đường số 488, Xã Phạm Văn Cội, H.Củ Chi, TP.HCM",3750000.0,15.88,236146.0957178841,10.996217457570427,106.49923146171103,32.40804666169244
"Thửa 698 - tờ 31 Dương Công Khi, Xã Xuân Thới Thượng, H.Hóc Môn, TP.HCM",9500000.0,18.18,522552.25522552256,10.892162989288169,106.58903026414283,17.29711714271707
"Thửa 1214 - Tờ 55 An Phú Đông 27, P.An Phú Đông, Q.12, TP.HCM",5700000.0,59.25,96202.53164556962,10.788591002112701,106.7146762811676,1.9691782814715966
"Thửa 1215 - Tờ 55 An Phú Đông 27, P.An Phú Đông, Q.12, TP.HCM",5700000.0,60.12,94810.37924151697,10.76126382630261,106.7013764006064,2.0647217086477614
"Thửa 1028 - Tờ 142 đường số 2, Xã Xuân Thới Đông, H.Hóc Môn, TP.HCM",5100000.0,55.55,91809.18091809182,10.873804301745524,106.5799074322145,16.668258743800035
"Thửa 899 - tờ 14 đường số 59, P.14, Q.Gò Vấp, TP.HCM",4800000.0,87.11,55102.74365744461,10.832420502839131,106.68736459405717,5.960263836921913
"MPN 1658/10 Tỉnh Lộ 10, P.Tân Tạo, Q.Bình Tân, TP.HCM",4800000.0,46.73,102717.7402097154,10.76752826495216,106.60249626705982,10.644377185071095
"Thửa 14 - Tờ 8 Sông Lu 2, Xã Hòa Phú, H.Củ Chi, TP.HCM",24500000.0,8.11,3020961.775585697,11.015116383868685,106.50026858121365,33.908348631436766
"Thửa 544 - tờ 9 Lê Thị Kim, Xã Xuân Thới Sơn, H.Hóc Môn, TP.HCM",6200000.0,57.51,107807.33785428622,10.871435217811399,106.58395251486792,16.159276364665565
"Thửa 854 - Tờ 104 Đông hưng thuận 02, P.Tân Hưng Thuận, Q.12, TP.HCM",4590000.0,79.13,58005.81321875395,10.789579516292058,106.70798308554505,1.4604628027164788
"Thửa 695 - tờ 55 Đông Thạnh 7, Xã Đông Thạnh, H.Hóc Môn, TP.HCM",4880000.0,26.97,180941.78717093068,10.888263148977778,106.60094391965954,16.093852209317212
"Thửa 215 - tờ 110 Trung Đông 2, Xã Đông Thạnh, H.Hóc Môn, TP.HCM",4130000.0,34.72,118951.6129032258,10.883025306463868,106.58332054860198,17.04398138226581
"Thửa 696 - tờ 55 Đông Thạnh 7, Xã Đông Thạnh, H.Hóc Môn, TP.HCM",4880000.0,26.82,181953.7658463833,10.884597524551168,106.60406036091685,15.564493881670625
"49/40/19/3 Trịnh Đình Trọng, P.Phú Trung, Q.Tân Phú, TP.HCM",7800000.0,68.84,113306.21731551424,10.792857221959059,106.62900309705499,7.793619540713799
"Thửa 426 - Tờ 1, đường số 33, P.10, Q.6, TP.HCM",11800000.0,159.45,74004.39009093761,10.730803885529243,106.72459500985566,6.097063813597666
"Thửa 550 - Tờ 81 (950/24A) Nguyễn Ảnh Thủ, Xã Thới Tam Thôn, H.Hóc Môn, TP.HCM",8400000.0,40.85,205630.35495716034,10.883932728952843,106.59228943817311,16.39950096050411
"Thửa 1003 - Tờ 53 hẻm đường Vườn Lài, P.An Phú Đông, Q.12, TP.HCM",6500000.0,101.56,64001.575423395036,10.786256887156709,106.70993621438875,1.3913002758954476
"Thửa 698 - tờ 55 Đông Thạnh 7, Xã Đông Thạnh, H.Hóc Môn, TP.HCM",7400000.0,14.52,509641.87327823695,10.887104532242494,106.58960212262095,16.85511086142306
"Thửa 561 - tờ 145 Võ Thị Hồi, Xã Xuân Thới Sơn, H.Hóc Môn, TP.HCM",7600000.0,82.51,92110.04726699794,10.895957078430524,106.6077320409182,16.272262745949025
"Thửa 648 - tờ 70 Hà Duy Phiên, Xã Bình Mỹ, H.Củ Chi, TP.HCM",2150000.0,21.47,100139.72985561249,11.000895967012687,106.49408234371165,33.16972466259203
"Thửa 1275 Tờ 154 số 35, P.Hiệp Bình Chánh, TP.Thủ Đức, TP.HCM",7680000.0,82.05,93601.46252285193,10.84870504397671,106.75778272741177,9.96995195795042
"Thửa 534 - tờ 52 Tân Hoà Đông, P.Bình Trị Đông, Q.Bình Tân, TP.HCM",4650000.0,83.03,56003.85402866434,10.772781472623747,106.59594479510561,11.300705560872977
"105 Đông Hưng Thuận 5, P.Đông Hưng Thuận, Q.12, TP.HCM",15500000.0,79.08,196004.04653515428,10.787642108460098,106.69887321504665,0.8692644207711255
"6 Số 06, P.Trường Thạnh, TP.Thủ Đức, TP.HCM",7000000.0,36.0,194444.44444444444,10.85693115885295,106.75040058542648,10.216579894437174
"Thửa 562 - tờ 145 Võ Thị Hồi, Xã Xuân Thới Sơn, H.Hóc Môn, TP.HCM",7600000.0,85.68,88702.14752567693,10.886689051478275,106.59162963748697,16.66581614892017
"Thửa 563 - tờ 145 Võ Thị Hồi, Xã Xuân Thới Sơn, H.Hóc Môn, TP.HCM",15500000.0,46.35,334412.0819848975,10.877320109381875,106.59966066419553,15.312167057391875
"đường số 5, P.Linh Xuân, TP.Thủ Đức, TP.HCM",3750000.0,48.26,77704.1027766266,10.864315815323831,106.74651648328958,10.695521345137129
"MP Thửa 644 - tờ 116 Hương Lộ 60B, Xã Xuân Thới Sơn, H.Hóc Môn, TP.HCM",3350000.0,24.48,136846.40522875817,10.875851029583496,106.60880049954227,14.500424717876088
"158/7/27 Hẻm 158/7, P.14, Q.Bình Thạnh, TP.HCM",2510000.0,66.1,37972.768532526476,10.796901581609383,106.7134149822522,2.4617755668790475
"Thửa 1686 - tờ 129 Trần Thị Bốc, Xã Đông Thạnh, H.Hóc Môn, TP.HCM",3650000.0,32.76,111416.36141636143,10.884690721116653,106.59875775300573,15.964694873963817
"Thửa 1688 - tờ 129 Trần Thị Bốc, Xã Đông Thạnh, H.Hóc Môn, TP.HCM",3650000.0,30.77,118622.03444913877,10.885360117994447,106.5877188961467,16.86778500746192
"Thửa 950 - tờ 42 Tân Chánh Hiệp 7, P.Trung Mỹ Tây, Q.12, TP.HCM",4200000.0,58.9,71307.30050933786,10.766855403439326,106.6998834361503,1.4332394850176706
"Thửa 1400 - Tờ 5 hẻm Đường Ba Sa, Xã Phước Hiệp, H.Củ Chi, TP.HCM",1300000.0,10.4,125000.0,11.016756378882482,106.50852593940695,33.478861700239904
"2/50 Đướng Số 4, P.Tân Tạo A, Q.Bình Tân, TP.HCM",4630000.0,34.65,133621.93362193363,10.771152519937566,106.59013760222,11.94749952120267
"28/4 đường số 10, P.Linh Trung, TP.Thủ Đức, TP.HCM",32000000.0,85.6,373831.7757009346,10.84544875020494,106.74655621246546,8.931366698288716
"Thửa 1295 - tờ 72 Xuân Thới Thượng 4, Xã Bà Điểm, H.Hóc Môn, TP.HCM",3300000.0,31.22,105701.4734144779,10.893114284373066,106.58228031785613,17.891816422006627
"Thửa 1502 - tờ 17 Tân Thới Hiệp 14, P.Tân Thới Hiệp, Q.12, TP.HCM",5500000.0,69.62,79000.2872737719,10.786871955990229,106.70062980054718,0.8032465439366159
"Thửa 1204-Tờ 55 hẻm Đường An Phú Đông 25, P.An Phú Đông, Q.12, TP.HCM",4700000.0,63.42,74109.11384421318,10.765515711169842,106.69259955038858,1.7278821273227145
"Thửa 789 - tờ 48 Vũ Trọng Phụng, Xã Xuân Thới Sơn, H.Hóc Môn, TP.HCM",3600000.0,44.94,80106.8090787717,10.894164753959998,106.5810783615605,18.066992410511915
"Thửa 1291 - tờ 72 Xuân Thới Thượng 4, Xã Bà Điểm, H.Hóc Môn, TP.HCM",3900000.0,28.03,139136.63931501962,10.894321658659024,106.600463773712,16.63341282949707
"Thửa 616 - Tờ 3, 55/9/8 Lò Lu, P.Trường Thạnh, TP.Thủ Đức, TP.HCM",5600000.0,70.0,80000.0,10.85993500053506,106.76420271904364,11.3752020047677
"63/14 Lê Quang Định, P.14, Q.Bình Thạnh, TP.HCM",2320000.0,61.15,37939.493049877354,10.822415773791976,106.70673402059724,4.790241927911996
"Thửa 542 - Tờ 90 đường số 17, P.Bình Chiểu, TP.Thủ Đức, TP.HCM",5280000.0,60.0,88000.0,10.860248486059133,106.76089309528898,11.179596042707312
"Thửa 730 - Tờ 46 Lê Thị Bay, Xã Tân Thạnh Đông, H.Củ Chi, TP.HCM",1950000.0,22.67,86016.76224084693,11.004736412876996,106.51413950886148,32.058216906687775
"Thửa 849 - Tờ 34 Tỉnh Lộ 15, Xã Phú Hòa Đông, H.Củ Chi, TP.HCM",1800000.0,15.53,115904.7005795235,11.014798393688913,106.50236751600379,33.73465465990463
"Thửa 698 - Tờ 161 Tỉnh Lộ 2, Xã Phước Vĩnh An, H.Củ Chi, TP.HCM",4099999.999999999,26.23,156309.56919557755,11.020569408374783,106.50765661993337,33.86865397731219
"Thửa 1020 - Tờ 41 Lê Thị Đảo, Xã Tân Thạnh Đông, H.Củ Chi, TP.HCM",2250000.0,19.11,117739.40345368917,11.004725341670309,106.49348868042564,33.52665135222489
"Thửa 747 - Tờ 32 Bến Đường Cát, Xã Tân Thạnh Đông, H.Củ Chi, TP.HCM",2200000.0,16.38,134310.1343101343,11.001512013108542,106.51006723518567,32.06724068789535
"34/9/21 Quang Trung, P.08, Q.Gò Vấp, TP.HCM",9200000.0,81.12,113412.22879684418,10.83222321299762,106.66892811933991,6.669284178488217
"Thửa 574 - Tờ 8, hẻm 525/7 Lê Trọng Tấn, P.Sơn Kỳ, Q.Tân Phú, TP.HCM",5800000.0,96.66,60004.13821642872,10.782096268287491,106.6113946103179,9.587650271553109
"Thửa 661 - Tờ 126 Tỉnh Lộ 15, Xã Phú Hòa Đông, H.Củ Chi, TP.HCM",1290000.0,11.2,115178.57142857143,10.998048451229879,106.51717699479411,31.275469099475515
"Thửa 1280-2 - Tờ 94 đường số 6, P.Long Bình, TP.Thủ Đức, TP.HCM",3190000.0,63.16,50506.649778340725,10.859557540522033,106.74417961447648,10.111389234023237
"Thửa 512 - Tờ 102 Nguyễn Thị Măng, Xã Thái Mỹ, H.Củ Chi, TP.HCM",3550000.0,3.36,1056547.6190476192,11.016454882525396,106.49501379729334,34.3918619876897
"Thửa 769 - tờ 71 Thới Tam Thôn 17, Xã Thới Tam Thôn, H.Hóc Môn, TP.HCM",4099999.999999999,51.18,80109.41774130518,10.875733782716539,106.58531736791078,16.34786793267254
"Thửa 763 - Tờ 16 Lê Thị Sớm, Xã Phú Hòa Đông, H.Củ Chi, TP.HCM",1350000.0,10.31,130940.83414161007,11.0045987059756,106.49620299752837,33.31803262528468
"Thửa 904 - Tờ 8 Lê Thị Bay, Xã Tân Thạnh Đông, H.Củ Chi, TP.HCM",2500000.0,18.79,133049.49441192125,10.991989162924122,106.50982794491823,31.286463041922676
"Thửa 738 - Tờ 16 Lê Thị Bay, Xã Tân Thạnh Đông, H.Củ Chi, TP.HCM",2650000.0,12.89,205585.7253685027,11.002140743601688,106.50847329647907,32.23280382079958
"Thửa 737 - Tờ 16 Lê Thị Bay, Xã Tân Thạnh Đông, H.Củ Chi, TP.HCM",2650000.0,12.76,207680.25078369907,11.004358720854624,106.51608094444302,31.892269550862704
"Thửa 764 - Tờ 31 Nguyễn Kim Cương, Xã Tân Thạnh Đông, H.Củ Chi, TP.HCM",2200000.0,13.58,162002.94550810015,11.008912395826552,106.49650258754397,33.65400239259231
"Thửa 526 - Tờ 17 Lý Thị Chừng, Xã Phú Hòa Đông, H.Củ Chi, TP.HCM",2400000.0,9.93,241691.84290030212,10.993565360291461,106.51009083120665,31.398529894953647
"Thửa 662 - Tờ 126 Tỉnh Lộ 15, Xã Phú Hòa Đông, H.Củ Chi, TP.HCM",1290000.0,11.33,113857.01676963812,11.009932114367441,106.50035432553106,33.46416911246169
"23A8 Xô Viết Nghệ Tĩnh, P.25, Q.Bình Thạnh, TP.HCM",18000000.0,277.77,64801.814450804624,10.825217870661803,106.7021869913371,5.037339537401804
"Thửa 619 - Tờ 19 TL 43, P.Bình Chiểu, TP.Thủ Đức, TP.HCM",6500000.0,45.1,144124.16851441242,10.863714464638333,106.76167325370793,11.537586846927779
"63/7 Thạnh Lộc 40, P.Thạnh Lộc, Q.12, TP.HCM",8400000.0,46.38,181112.54851228977,10.773205617891076,106.7053758847963,1.005804758954966
"427/16H Trần Xuân Soạn, P.Tân Hưng, Q.7, TP.HCM",8800000.0,104.01,84607.24930295163,10.77697432576191,106.7399787111672,4.489490845895263
"Thửa 765 - Tờ 6 Hồ Văn Tắng, Xã Tân Phú Trung, H.Củ Chi, TP.HCM",1900000.0,13.31,142749.81217129977,10.79098160699531,106.6210363184497,8.6190716826993
"Thửa 1280-3 - Tờ 94 đường số 6, P.Long Bình, TP.Thủ Đức, TP.HCM",3190000.0,63.29,50402.907252330544,10.837284613984835,106.75895754482774,9.132579424515024
"Thửa 1280-1 - Tờ 94 đường số 6, P.Long Bình, TP.Thủ Đức, TP.HCM",3360000.0,63.03,53307.94859590671,10.83831896966473,106.76175840501396,9.432969033203987
"Thửa 1096 - Tờ 55 Nguyễn Thị Dưỡng, Xã Tân Thạnh Đông, H.Củ Chi, TP.HCM",1900000.0,21.27,89327.69158439117,11.021442251389946,106.49958218010798,34.495680595759
"Thửa 750 - Tờ 31 Nguyễn Kim Cương, Xã Tân Thạnh Đông, H.Củ Chi, TP.HCM",2200000.0,13.42,163934.4262295082,11.01872268095497,106.50563598017054,33.845840638873504
"Thửa 538 - Tờ 174, hẻm 204 Lê Trọng Tấn, P.Tây Thạnh, Q.Tân Phú, TP.HCM",3350000.0,72.35,46302.69523151348,10.791808932176082,106.61526752997203,9.256570185675823
"Thửa 663 - Tờ 16 đường Tỉnh Lộ 7, Xã Thái Mỹ, H.Củ Chi, TP.HCM",2900000.0,8.85,327683.6158192091,11.017638685979206,106.51112066842427,33.37998945680615
"Thửa 416 - Tờ 138, 1PN 98/2 Lạc Long Quân, P.10, Q.Tân Bình, TP.HCM",5200000.0,103.58,50202.74184205445,10.787155817125546,106.6459517024944,5.861748787283888
"Thửa 415 - Tờ 138, 1PN 98/2 Lạc Long Quân, P.10, Q.Tân Bình, TP.HCM",4600000.0,98.5,46700.507614213195,10.804251323367447,106.66222268152568,4.850354633021023
"Thửa 1029 - Tờ 217, 413/74 Lê Văn Quới, P.Bình Hưng Hoà A, Q.Bình Tân, TP.HCM",8199999.999999999,118.32,69303.58350236645,10.77562264213477,106.60981570598857,9.767882941503508
"Thửa 571 - Tờ 18 Nguyễn Thị Dòn, Xã Nhuận Đức, H.Củ Chi, TP.HCM",1450000.0,11.79,122985.58100084818,11.00035428108617,106.4929166927754,33.21191394829845
"66A Hẻm 64, P.Long Thạnh Mỹ, TP.Thủ Đức, TP.HCM",6400000.0,102.56,62402.49609984399,10.849884914618563,106.74459673691415,9.217179592010849
"Thửa 703 - Tờ 41 Xuân Thới Sơn 32, Xã Xuân Thới Sơn, H.Hóc Môn, TP.HCM",2550000.0,28.33,90010.58948111543,10.888453049807575,106.59927479948341,16.23160275046423
"Thửa 511 - Tờ 31 Bùi Thị Điệt, Xã Phạm Văn Cội, H.Củ Chi, TP.HCM",3500000.0,7.36,475543.47826086957,11.012641648854672,106.48866157001066,34.53057414505903
"Thửa 587 - Tờ 58, 26/1 Trương Phước Phan, P.Bình Trị Đông, Q.Bình Tân, TP.HCM",5700000.0,84.82,67201.13180853573,10.767917303739116,106.61823789292814,8.932995524530469
"Thửa 586 - Tờ 58, 26/1 Trương Phước Phan, P.Bình Trị Đông, Q.Bình Tân, TP.HCM",5700000.0,84.07,67800.64232187463,10.77895019294855,106.61049094635925,9.68356309948227
"1B đường số 3, P.Linh Xuân, TP.Thủ Đức, TP.HCM",13500000.0,110.73,121918.17935518829,10.839540059086206,106.74938266988909,8.60298189490924
"Thửa 670 - tờ 14 Lê Văn Quới, P.Bình Trị Đông, Q.Bình Tân, TP.HCM",5350000.0,88.28,60602.628001812416,10.761449877153982,106.59183705044636,11.897732045875447
"Thửa 546 - tờ 33 Đỗ Văn Dậy 16, Xã Tân Hiệp, H.Hóc Môn, TP.HCM",4300000.0,26.51,162202.94228592984,10.89834702286655,106.59336989472685,17.477738618718767
"Thửa 527 - Tờ 51 Nguyễn Thị Hẹ, Xã Trung Lập Thượng, H.Củ Chi, TP.HCM",1890000.0,3.19,592476.4890282132,11.009332890688276,106.50608430091643,33.01001239762504
"Thửa 526 - Tờ 51 Nguyễn Thị Hẹ, Xã Trung Lập Thượng, H.Củ Chi, TP.HCM",1770000.0,3.24,546296.2962962963,11.014775043515403,106.50325010299572,33.671248546743776
"Thửa 525 - Tờ 51 Nguyễn Thị Hẹ, Xã Trung Lập Thượng, H.Củ Chi, TP.HCM",1740000.0,3.24,537037.037037037,10.994185160073762,106.50937996916491,31.5012808379419
"Thửa 524 - Tờ 51 Nguyễn Thị Hẹ, Xã Trung Lập Thượng, H.Củ Chi, TP.HCM",1700000.0,3.33,510510.5105105105,11.011678786098077,106.50389202548347,33.36271727268527
"Thửa 672 - tờ 14 Lê Văn Quới, P.Bình Hưng Hòa, Q.Bình Tân, TP.HCM",5350000.0,90.37,59201.06229943565,10.769060387242902,106.60126427754953,10.758005445322407
"Thửa 671 - tờ 14 Lê Văn Quới, P.Bình Trị Đông, Q.Bình Tân, TP.HCM",5350000.0,89.91,59503.94839283729,10.769196146666944,106.59865606383785,11.03996477035206
"Thửa 668 - Tờ 11 Thới Tam Thôn 9, Xã Thới Tam Thôn, H.Hóc Môn, TP.HCM",27000000.0,40.06,673989.016475287,10.886205556553925,106.60247267554264,15.812804339800808
"Thửa 697 - Tờ 33 Nguyễn Thị Đăng, Xã Tân Thạnh Đông, H.Củ Chi, TP.HCM",2650000.0,25.52,103840.12539184953,11.001579688331509,106.50445710610332,32.4714159400858
"31/31A9 Huỳnh Thiện Lộc, P.Hòa Thạnh, Q.Tân Phú, TP.HCM",6700000.0,67.0,100000.0,10.786203309517537,106.6209607787326,8.567421743775586
"Thửa 623 - Tờ 300, 532/1/68 Kinh Dương Vương, P.Bình Trị Đông B, Q.Bình Tân, TP.HCM",5390000.0,57.7,93414.21143847487,10.770611004002506,106.61240601074185,9.52799840197971
"hẻm 58F Bưng Ông Thoàn, Phú Hữu, Q.9, TP.HCM",4900000.0,0.8,6125000.0,10.793430020529275,106.65929004750446,4.600585928646437
"Thửa 740 - Tờ 64 đường Tỉnh Lộ 15, Xã Tân Thạnh Đông, H.Củ Chi, TP.HCM",2300000.0,19.93,115403.9136979428,11.007095476701762,106.48906018126918,34.04615464932199
"Thửa 539 - Tờ 19, 661/11 (Số nhà cũ: 62B hẻm) Lũy Bán Bích, P.Phú Thạnh, Q.Tân Phú, TP.HCM",6800000.0,107.93,63003.79875845455,10.804374077244116,106.64000428991825,7.004656645307134
"Thửa 551 - Tờ 18, Một phần nhà 316/6 Hương Lộ 80, P.Bình Hưng Hoà B, Q.Bình Tân, TP.HCM",4800000.0,46.87,102410.9238318754,10.768970852367348,106.60083046247789,10.806257017443867
"31/31B3 Huỳnh Thiện Lộc, P.Hòa Thạnh, Q.Tân Phú, TP.HCM",6650000.0,69.34,95904.2399769253,10.780949187985202,106.62560729828009,8.03088326328462
"31/31B2 Huỳnh Thiện Lộc, P.Hòa Thạnh, Q.Tân Phú, TP.HCM",6650000.0,68.84,96600.81348053456,10.796029486229793,106.63500439424945,7.228818719294148
"31/31B1 Huỳnh Thiện Lộc, P.Hòa Thạnh, Q.Tân Phú, TP.HCM",6800000.0,69.74,97505.01864066534,10.791039845292195,106.62240647923737,8.471748764238743
"5 Thạch Lam, P.Phú Thạnh, Q.Tân Phú, TP.HCM",7100000.0,106.6,66604.12757973734,10.797357278086201,106.63571515397715,7.191834542639095
"Thửa 951 - tờ 35 Ngô Chí Quốc, P.Bình Chiểu, TP.Thủ Đức, TP.HCM",3600000.0,64.4,55900.621118012416,10.86090440494594,106.74956817685856,10.538386067993402
"31/31B6 Huỳnh Thiện Lộc, P.Hòa Thạnh, Q.Tân Phú, TP.HCM",7150000.0,69.08,103503.1847133758,10.783320799290312,106.63765579053411,6.723493964447656
"31/31B5 Huỳnh Thiện Lộc, P.Hòa Thạnh, Q.Tân Phú, TP.HCM",7200000.0,68.05,105804.55547391625,10.781710579558093,106.63747553014498,6.735210193881849
"31/31B4 Huỳnh Thiện Lộc, P.Hòa Thạnh, Q.Tân Phú, TP.HCM",7300000.0,66.84,109216.0383004189,10.776771249612146,106.62676552995708,7.910259649965892
"Thửa 1280-4 - Tờ 94 đường số 6, P.Long Bình, TP.Thủ Đức, TP.HCM",3570000.0,64.79,55101.09584812471,10.862684072339354,106.74124865218363,10.266476701298597
"Thửa 704 - Tờ 7, hẻm 255 Võ Văn Hát, P.Long Trường, TP.Thủ Đức, TP.HCM",40000000.0,37.2,1075268.817204301,10.835309787474845,106.7551468293169,8.682434071539848
"Thửa 553 - Tờ 18, Một phần nhà 316/6 Hương Lộ 80, P.Bình Hưng Hoà B, Q.Bình Tân, TP.HCM",4600000.0,51.86,88700.3470883147,10.757141468063462,106.60715751617413,10.35551933596658
"Thửa 552 - Tờ 18, Một phần nhà 316/6 Hương Lộ 80, P.Bình Hưng Hoà B, Q.Bình Tân, TP.HCM",4600000.0,50.88,90408.80503144654,10.755365562353964,106.58901707486542,12.331606480179506
"23/25/1 Huỳnh Thiện Lộc, P.Hòa Thạnh, Q.Tân Phú, TP.HCM",6700000.0,67.54,99200.47379330765,10.777172428674001,106.62681084272334,7.903556114666164
"Thửa 819 - Tờ 438, 881/9 Quốc lộ 1A, P.Bình Hưng Hoà A, Q.Bình Tân, TP.HCM",4350000.0,71.78,60601.83895235442,10.771428619593177,106.61120819695985,9.649171825007082
"Thửa 235 - Tờ 37 hẻm 247 Hà Huy Giáp, P.An Phú Đông, Q.12, TP.HCM",13600000.0,83.84,162213.74045801527,10.764217029112231,106.7101520839872,2.1084569564448725
"Thửa 358 - Tờ 70, MPN 197/92 Thoại Ngọc Hầu, P.Phú Thạnh, Q.Tân Phú, TP.HCM",5090000.0,139.83,36401.34448973754,10.780040909561777,106.63770888595195,6.706398160765983
"Thửa 412 - Tờ 21 đường Đặng Văn Sâm, P.2, Q.Tân Bình, TP.HCM",11600000.0,310.16,37400.051586278045,10.813685669921973,106.63777817898664,7.676579335110387
"Thửa 306 - Tờ 58 hẻm Đường Trần Thị Trọng, P.15, Q.Tân Bình, TP.HCM",6000000.0,65.43,91701.05456212745,10.815758043831245,106.64084814028514,7.504415649339266
"Thửa 524 - Tờ 144, 24/11/2 Bình Trị Đông, P.Bình Trị Đông, Q.Bình Tân, TP.HCM",5400000.0,58.37,92513.27736851122,10.759349499340203,106.60907977100828,10.094129058352319
"56/38 Trần Bình Trọng, P.5, Q.Bình Thạnh, TP.HCM",7200000.0,137.66,52302.774952782216,10.800016562381023,106.72248312094366,3.4041294370262545
"Thửa 55 - tờ số 33, Xã Bình Mỹ, H.Củ Chi, TP.HCM",8500000.0,19.99,425212.6063031516,11.010614542698006,106.50982599945222,32.860134497787335
"Thửa 312 - tờ 67 Hẻm 45 Thạnh Xuân 33, P.Thới An, Q.12, TP.HCM",7500000.0,37.38,200642.05457463884,10.787300761293272,106.7110358654331,1.554277124133397
"Thửa 2608 - Tờ 47 hẻm đường Thẩm Thệ Hà, P.Đông Hưng Thuận, Q.12, TP.HCM",8199999.999999999,103.79,79005.68455535214,10.781502520278725,106.69056381882521,0.945000405723968
"Thửa 26 - Tờ 89, 328 + 314/1 + 326/1 Thoại Ngọc Hầu, P.Phú Thạnh, Q.Tân Phú, TP.HCM",26500000.0,94.1,281615.302869288,10.793603957673596,106.62399249314522,8.347432754440861
"ấp cây trắc, Xã Phú Hòa Đông, H.Củ Chi, TP.HCM",3800000.0,7.5,506666.6666666667,11.00270892152547,106.49129423306104,33.5235712864464
"Thửa 215 - Tờ 18 Tân Hiệp 12-7, Xã Tân Hiệp, H.Hóc Môn, TP.HCM",2480000.0,33.74,73503.26022525193,10.874165169205133,106.59738804760526,15.248533835120293
"Thửa 859 - Tờ 9 hẻm đường Lê Văn Khương, P.Hiệp Thành, Q.12, TP.HCM",4550000.0,76.34,59601.78150379879,10.780544995797523,106.68866434429432,1.1365627941862022
"Thửa 547 - Tờ 6 hẻm đường Trần Quang Đạo, Xã Bình Khánh, H.Cần Giờ, TP.HCM",1800000.0,14.51,124052.37767057202,10.42255089681368,106.90846648109348,45.680105812446975
"Thửa 566 - tờ 69 Đông Thạnh 8-1, Xã Đông Thạnh, H.Hóc Môn, TP.HCM",4390000.0,32.63,134538.76800490345,10.872157332282177,106.5826514816853,16.320187193320642
"Thửa 461 - Tờ 34 hẻm Đường XXT 2, Xã Xuân Thới Thượng, H.Hóc Môn, TP.HCM",3150000.0,32.3,97523.2198142415,10.888809589837864,106.5812361837664,17.644724119232734
"Thửa 712 - tờ 56 Đông Thạnh 8-1, Xã Đông Thạnh, H.Hóc Môn, TP.HCM",4800000.0,44.52,107816.71159029649,10.884468720172892,106.5847511189591,17.036273186121246
"Thửa 711- tờ 56 Đông Thạnh 8-1, Xã Đông Thạnh, H.Hóc Môn, TP.HCM",4800000.0,44.32,108303.24909747293,10.895768805332413,106.58363915397652,17.994220354928228
"306/20 Nguyễn Thái Sơn, P.05, Q.Gò Vấp, TP.HCM",7200000.0,94.86,75901.32827324478,10.837212664393858,106.67960703717107,6.697904168838345
"Thửa 641 - Tờ 1 Bờ Kênh Trung Đông 8, Xã Thới Tam Thôn, H.Hóc Môn, TP.HCM",1850000.0,9.32,198497.8540772532,10.891947013274539,106.57943165891928,18.026297202439313
"Thửa 912 - Tờ 69 đường số 36A Khu C, P.An Phú, TP.Thủ Đức, TP.HCM",60000000.0,300.0,200000.0,10.857784193255982,106.74404957619997,9.933622474591706
"Thửa 708 - tờ 190 Xuân Thới Thượng 9, Xã Bà Điểm, H.Hóc Môn, TP.HCM",3200000.0,37.86,84521.92287374538,10.894814573955667,106.59077777360426,17.37833754262175
"MP 38/8 (Thửa 1003) Trần Thị Hè, khu phố 4, P.Hiệp Thành, Q.12, TP.HCM",5450000.0,84.36,64604.0777619725,10.780510091792582,106.69605815377567,0.3345613961784477
"201/5/1 Mã Lò, P.Bình Trị Đông A, Q.Bình Tân, TP.HCM",4500000.0,89.46,50301.81086519115,10.75202509940389,106.58978951278397,12.335997588114628
"MP 38/8 (Thửa 1002) Trần Thị Hè, khu phố 4, P.Hiệp Thành, Q.12, TP.HCM",5450000.0,84.62,64405.57787757031,10.785690967127488,106.68951591218345,1.2284175525737346
"Thửa 849 - Tờ 18, Đường TL22, P.Thạnh Lộc, Q.12, TP.HCM",4800000.0,54.85,87511.39471285323,10.779389686750784,106.69344570265893,0.6120882955870443
